DOCID;DOCPOS;DOCTIME;ITEMID;SALES_VALUE;SALES_QUANTITY;PURCHASE_VALUE;PURCHASE_QUANTITY;CURRENCY;UNIT
0000002010;0002;2020-04-15 10:27:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000002011;0001;2020-04-15 10:37:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000002012;0001;2020-04-15 10:47:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000002013;0001;2020-04-15 10:57:10.000;ITM0000005;14.45;5;0;0;EUR;KG
0000002013;0002;2020-04-15 10:57:10.000;ITM0000008;10.36;4;0;0;EUR;PKG
0000002014;0001;2020-04-15 11:07:10.000;ITM0000018;112.41;9;0;0;EUR;KG
0000002015;0001;2020-04-15 11:17:10.000;ITM0000008;2.59;1;0;0;EUR;PKG
0000002015;0002;2020-04-15 11:17:10.000;ITM0000016;14.36;4;0;0;EUR;KG
0000002016;0001;2020-04-15 11:27:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000002016;0002;2020-04-15 11:27:10.000;ITM0000009;19.12;8;0;0;EUR;PKG
0000002017;0001;2020-04-15 11:37:10.000;ITM0000008;20.72;8;0;0;EUR;PKG
0000002018;0001;2020-04-15 11:47:10.000;ITM0000012;1.08;2;0;0;EUR;L
0000002018;0002;2020-04-15 11:47:10.000;ITM0000012;3.24;6;0;0;EUR;L
0000002019;0001;2020-04-15 11:57:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000002020;0001;2020-04-15 12:07:10.000;ITM0000011;3.51;9;0;0;EUR;L
0000002020;0002;2020-04-15 12:07:10.000;ITM0000014;7.95;5;0;0;EUR;L
0000002021;0001;2020-04-15 12:17:10.000;ITM0000014;6.36;4;0;0;EUR;L
0000002021;0002;2020-04-15 12:17:10.000;ITM0000016;28.72;8;0;0;EUR;KG
0000002022;0001;2020-04-15 12:27:10.000;ITM0000006;0.89;1;0;0;EUR;PKG
0000002022;0002;2020-04-15 12:27:10.000;ITM0000012;4.86;9;0;0;EUR;L
0000002023;0001;2020-04-15 12:37:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000002024;0001;2020-04-15 12:47:10.000;ITM0000004;6.95;5;0;0;EUR;KG
0000002025;0001;2020-04-15 12:57:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000002026;0001;2020-04-15 13:07:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000002027;0001;2020-04-15 13:17:10.000;ITM0000011;1.95;5;0;0;EUR;L
0000002027;0002;2020-04-15 13:17:10.000;ITM0000016;25.13;7;0;0;EUR;KG
0000002028;0001;2020-04-15 13:27:10.000;ITM0000011;0.39;1;0;0;EUR;L
0000002028;0002;2020-04-15 13:27:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000002029;0001;2020-04-15 13:37:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000002029;0002;2020-04-15 13:37:10.000;ITM0000003;1.49;1;0;0;EUR;KG
0000002030;0001;2020-04-15 13:47:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000002031;0001;2020-04-15 13:57:10.000;ITM0000018;87.43;7;0;0;EUR;KG
0000002032;0001;2020-04-15 14:07:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000002032;0002;2020-04-15 14:07:10.000;ITM0000020;39.45;5;0;0;EUR;KG
0000002033;0001;2020-04-15 14:17:10.000;ITM0000011;1.95;5;0;0;EUR;L
0000002033;0002;2020-04-15 14:17:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000002034;0001;2020-04-15 14:27:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000002034;0002;2020-04-15 14:27:10.000;ITM0000007;8.67;3;0;0;EUR;PKG
0000002035;0001;2020-04-15 14:37:10.000;ITM0000006;1.78;2;0;0;EUR;PKG
0000002035;0002;2020-04-15 14:37:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000002036;0001;2020-04-15 14:47:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000002037;0001;2020-04-15 14:57:10.000;ITM0000017;22.95;5;0;0;EUR;KG
0000002037;0002;2020-04-15 14:57:10.000;ITM0000008;20.72;8;0;0;EUR;PKG
0000002038;0001;2020-04-15 15:07:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000002038;0002;2020-04-15 15:07:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000002039;0001;2020-04-15 15:17:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000002040;0001;2020-04-15 15:27:10.000;ITM0000017;36.72;8;0;0;EUR;KG
0000002040;0002;2020-04-15 15:27:10.000;ITM0000001;23.92;8;0;0;EUR;KG
0000002041;0001;2020-04-15 15:37:10.000;ITM0000011;2.34;6;0;0;EUR;L
0000002041;0002;2020-04-15 15:37:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000002042;0001;2020-04-15 15:47:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000002043;0001;2020-04-15 15:57:10.000;ITM0000017;27.54;6;0;0;EUR;KG
0000002044;0001;2020-04-15 16:07:10.000;ITM0000016;25.13;7;0;0;EUR;KG
0000002045;0001;2020-04-15 16:17:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000002046;0001;2020-04-15 16:27:10.000;ITM0000018;99.92;8;0;0;EUR;KG
0000002046;0002;2020-04-15 16:27:10.000;ITM0000014;6.36;4;0;0;EUR;L
0000002047;0001;2020-04-15 16:37:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000002048;0001;2020-04-15 16:47:10.000;ITM0000007;2.89;1;0;0;EUR;PKG
0000002048;0002;2020-04-15 16:47:10.000;ITM0000019;11.97;3;0;0;EUR;KG
0000002049;0001;2020-04-15 16:57:10.000;ITM0000016;14.36;4;0;0;EUR;KG
0000002049;0002;2020-04-15 16:57:10.000;ITM0000015;20.61;9;0;0;EUR;L
0000002050;0001;2020-04-15 17:07:10.000;ITM0000018;112.41;9;0;0;EUR;KG
0000002051;0001;2020-04-15 17:17:10.000;ITM0000007;17.34;6;0;0;EUR;PKG
0000002052;0001;2020-04-15 17:27:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000002053;0001;2020-04-15 17:37:10.000;ITM0000016;10.77;3;0;0;EUR;KG
0000002054;0001;2020-04-15 17:47:10.000;ITM0000012;1.62;3;0;0;EUR;L
0000002054;0002;2020-04-15 17:47:10.000;ITM0000006;5.34;6;0;0;EUR;PKG
0000002055;0001;2020-04-15 17:57:10.000;ITM0000004;2.78;2;0;0;EUR;KG
0000002055;0002;2020-04-15 17:57:10.000;ITM0000017;32.13;7;0;0;EUR;KG
0000002056;0001;2020-04-15 18:07:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000002057;0001;2020-04-15 18:17:10.000;ITM0000004;12.51;9;0;0;EUR;KG
0000002058;0001;2020-04-15 18:27:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000002058;0002;2020-04-15 18:27:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000002059;0001;2020-04-15 18:37:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000002060;0001;2020-04-15 18:47:10.000;ITM0000019;19.95;5;0;0;EUR;KG
0000002060;0002;2020-04-15 18:47:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000002061;0001;2020-04-15 18:57:10.000;ITM0000004;5.56;4;0;0;EUR;KG
0000002061;0002;2020-04-15 18:57:10.000;ITM0000013;11.61;9;0;0;EUR;L
0000002062;0001;2020-04-15 19:07:10.000;ITM0000009;11.95;5;0;0;EUR;PKG
0000002063;0001;2020-04-15 19:17:10.000;ITM0000012;1.08;2;0;0;EUR;L
0000002063;0002;2020-04-15 19:17:10.000;ITM0000017;41.31;9;0;0;EUR;KG
0000002064;0001;2020-04-15 19:27:10.000;ITM0000019;19.95;5;0;0;EUR;KG
0000002064;0002;2020-04-15 19:27:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000002065;0001;2020-04-15 19:37:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000002066;0001;2020-04-15 19:47:10.000;ITM0000013;3.87;3;0;0;EUR;L
0000002067;0001;2020-04-15 19:57:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000002067;0002;2020-04-15 19:57:10.000;ITM0000005;23.12;8;0;0;EUR;KG
0000002068;0001;2020-04-15 20:07:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000002068;0002;2020-04-15 20:07:10.000;ITM0000006;0.89;1;0;0;EUR;PKG
0000002069;0001;2020-04-15 20:17:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000002070;0001;2020-04-15 20:27:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000002070;0002;2020-04-15 20:27:10.000;ITM0000020;39.45;5;0;0;EUR;KG
0000002071;0001;2020-04-15 20:37:10.000;ITM0000011;3.51;9;0;0;EUR;L
0000002071;0002;2020-04-15 20:37:10.000;ITM0000011;3.12;8;0;0;EUR;L
0000002072;0001;2020-04-15 20:47:10.000;ITM0000008;10.36;4;0;0;EUR;PKG
0000002072;0002;2020-04-15 20:47:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000002073;0001;2020-04-15 20:57:10.000;ITM0000008;15.54;6;0;0;EUR;PKG
0000002073;0002;2020-04-15 20:57:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000002074;0001;2020-04-15 21:07:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000002074;0002;2020-04-15 21:07:10.000;ITM0000020;39.45;5;0;0;EUR;KG
0000002075;0001;2020-04-15 21:17:10.000;ITM0000014;9.54;6;0;0;EUR;L
0000002076;0001;2020-04-15 21:27:10.000;ITM0000019;7.98;2;0;0;EUR;KG
0000002076;0002;2020-04-15 21:27:10.000;ITM0000013;6.45;5;0;0;EUR;L
0000002077;0001;2020-04-15 21:37:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000002077;0002;2020-04-15 21:37:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000002078;0001;2020-04-15 21:47:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000002078;0002;2020-04-15 21:47:10.000;ITM0000005;11.56;4;0;0;EUR;KG
0000002079;0001;2020-04-15 21:57:10.000;ITM0000014;6.36;4;0;0;EUR;L
0000002079;0002;2020-04-15 21:57:10.000;ITM0000005;8.67;3;0;0;EUR;KG
0000002080;0001;2020-04-15 22:07:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000002081;0001;2020-04-15 22:17:10.000;ITM0000011;1.56;4;0;0;EUR;L
0000002082;0001;2020-04-15 22:27:10.000;ITM0000018;49.96;4;0;0;EUR;KG
0000002083;0001;2020-04-15 22:37:10.000;ITM0000019;7.98;2;0;0;EUR;KG
0000002084;0001;2020-04-15 22:47:10.000;ITM0000004;11.12;8;0;0;EUR;KG
0000002084;0002;2020-04-15 22:47:10.000;ITM0000008;15.54;6;0;0;EUR;PKG
0000002085;0001;2020-04-15 22:57:10.000;ITM0000016;28.72;8;0;0;EUR;KG
0000002085;0002;2020-04-15 22:57:10.000;ITM0000008;23.31;9;0;0;EUR;PKG
0000002086;0001;2020-04-15 23:07:10.000;ITM0000004;9.73;7;0;0;EUR;KG
0000002087;0001;2020-04-15 23:17:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000002087;0002;2020-04-15 23:17:10.000;ITM0000001;5.98;2;0;0;EUR;KG
0000002088;0001;2020-04-15 23:27:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000002088;0002;2020-04-15 23:27:10.000;ITM0000008;15.54;6;0;0;EUR;PKG
0000002089;0001;2020-04-15 23:37:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000002089;0002;2020-04-15 23:37:10.000;ITM0000020;47.34;6;0;0;EUR;KG
0000002090;0001;2020-04-15 23:47:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000002091;0001;2020-04-15 23:57:10.000;ITM0000016;17.95;5;0;0;EUR;KG
0000002091;0002;2020-04-15 23:57:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000002092;0001;2020-04-16 00:07:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000002092;0002;2020-04-16 00:07:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000002093;0001;2020-04-16 00:17:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000002094;0001;2020-04-16 00:27:10.000;ITM0000006;3.56;4;0;0;EUR;PKG
0000002094;0002;2020-04-16 00:27:10.000;ITM0000004;2.78;2;0;0;EUR;KG
0000002095;0001;2020-04-16 00:37:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000002096;0001;2020-04-16 00:47:10.000;ITM0000012;0.54;1;0;0;EUR;L
0000002096;0002;2020-04-16 00:47:10.000;ITM0000012;1.08;2;0;0;EUR;L
0000002097;0001;2020-04-16 00:57:10.000;ITM0000015;2.29;1;0;0;EUR;L
0000002098;0001;2020-04-16 01:07:10.000;ITM0000006;0.89;1;0;0;EUR;PKG
0000002099;0001;2020-04-16 01:17:10.000;ITM0000018;74.94;6;0;0;EUR;KG
0000002099;0002;2020-04-16 01:17:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000002100;0001;2020-04-16 01:27:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000002100;0002;2020-04-16 01:27:10.000;ITM0000007;26.01;9;0;0;EUR;PKG
0000002101;0001;2020-04-16 01:37:10.000;ITM0000012;3.24;6;0;0;EUR;L
0000002102;0001;2020-04-16 01:47:10.000;ITM0000019;27.93;7;0;0;EUR;KG
0000002102;0002;2020-04-16 01:47:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000002103;0001;2020-04-16 01:57:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000002104;0001;2020-04-16 02:07:10.000;ITM0000012;3.78;7;0;0;EUR;L
0000002105;0001;2020-04-16 02:17:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000002106;0001;2020-04-16 02:27:10.000;ITM0000014;9.54;6;0;0;EUR;L
0000002106;0002;2020-04-16 02:27:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000002107;0001;2020-04-16 02:37:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000002108;0001;2020-04-16 02:47:10.000;ITM0000006;2.67;3;0;0;EUR;PKG
0000002108;0002;2020-04-16 02:47:10.000;ITM0000016;28.72;8;0;0;EUR;KG
0000002109;0001;2020-04-16 02:57:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000002109;0002;2020-04-16 02:57:10.000;ITM0000015;2.29;1;0;0;EUR;L
0000002110;0001;2020-04-16 03:07:10.000;ITM0000006;8.01;9;0;0;EUR;PKG
0000002110;0002;2020-04-16 03:07:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000002111;0001;2020-04-16 03:17:10.000;ITM0000016;7.18;2;0;0;EUR;KG
0000002111;0002;2020-04-16 03:17:10.000;ITM0000020;55.23;7;0;0;EUR;KG
0000002112;0001;2020-04-16 03:27:10.000;ITM0000013;9.03;7;0;0;EUR;L
0000002113;0001;2020-04-16 03:37:10.000;ITM0000007;5.78;2;0;0;EUR;PKG
0000002113;0002;2020-04-16 03:37:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000002114;0001;2020-04-16 03:47:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000002115;0001;2020-04-16 03:57:10.000;ITM0000020;23.67;3;0;0;EUR;KG
0000002115;0002;2020-04-16 03:57:10.000;ITM0000013;7.74;6;0;0;EUR;L
0000002116;0001;2020-04-16 04:07:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000002117;0001;2020-04-16 04:17:10.000;ITM0000015;6.87;3;0;0;EUR;L
0000002118;0001;2020-04-16 04:27:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000002119;0001;2020-04-16 04:37:10.000;ITM0000014;9.54;6;0;0;EUR;L
0000002119;0002;2020-04-16 04:37:10.000;ITM0000020;71.01;9;0;0;EUR;KG
0000002120;0001;2020-04-16 04:47:10.000;ITM0000012;1.62;3;0;0;EUR;L
0000002121;0001;2020-04-16 04:57:10.000;ITM0000007;11.56;4;0;0;EUR;PKG
0000002121;0002;2020-04-16 04:57:10.000;ITM0000007;26.01;9;0;0;EUR;PKG
0000002122;0001;2020-04-16 05:07:10.000;ITM0000016;17.95;5;0;0;EUR;KG
0000002122;0002;2020-04-16 05:07:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000002123;0001;2020-04-16 05:17:10.000;ITM0000018;37.47;3;0;0;EUR;KG
0000002124;0001;2020-04-16 05:27:10.000;ITM0000016;7.18;2;0;0;EUR;KG
0000002124;0002;2020-04-16 05:27:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000002125;0001;2020-04-16 05:37:10.000;ITM0000012;2.7;5;0;0;EUR;L
0000002126;0001;2020-04-16 05:47:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000002127;0001;2020-04-16 05:57:10.000;ITM0000017;36.72;8;0;0;EUR;KG
0000002127;0002;2020-04-16 05:57:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000002128;0001;2020-04-16 06:07:10.000;ITM0000020;63.12;8;0;0;EUR;KG
0000002128;0002;2020-04-16 06:07:10.000;ITM0000006;1.78;2;0;0;EUR;PKG
0000002129;0001;2020-04-16 06:17:10.000;ITM0000008;23.31;9;0;0;EUR;PKG
0000002130;0001;2020-04-16 06:27:10.000;ITM0000001;11.96;4;0;0;EUR;KG
0000002130;0002;2020-04-16 06:27:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000002131;0001;2020-04-16 06:37:10.000;ITM0000020;63.12;8;0;0;EUR;KG
0000002131;0002;2020-04-16 06:37:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000002132;0001;2020-04-16 06:47:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000002133;0001;2020-04-16 06:57:10.000;ITM0000001;23.92;8;0;0;EUR;KG
0000002134;0001;2020-04-16 07:07:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000002135;0001;2020-04-16 07:17:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000002136;0001;2020-04-16 07:27:10.000;ITM0000015;20.61;9;0;0;EUR;L
0000002136;0002;2020-04-16 07:27:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000002137;0001;2020-04-16 07:37:10.000;ITM0000012;1.08;2;0;0;EUR;L
0000002138;0001;2020-04-16 07:47:10.000;ITM0000008;23.31;9;0;0;EUR;PKG
0000002138;0002;2020-04-16 07:47:10.000;ITM0000020;55.23;7;0;0;EUR;KG
0000002139;0001;2020-04-16 07:57:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000002139;0002;2020-04-16 07:57:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000002140;0001;2020-04-16 08:07:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000002140;0002;2020-04-16 08:07:10.000;ITM0000005;14.45;5;0;0;EUR;KG
0000002141;0001;2020-04-16 08:17:10.000;ITM0000017;41.31;9;0;0;EUR;KG
0000002142;0001;2020-04-16 08:27:10.000;ITM0000013;5.16;4;0;0;EUR;L
0000002142;0002;2020-04-16 08:27:10.000;ITM0000012;3.78;7;0;0;EUR;L
0000002143;0001;2020-04-16 08:37:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000002144;0001;2020-04-16 08:47:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000002145;0001;2020-04-16 08:57:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000002145;0002;2020-04-16 08:57:10.000;ITM0000013;7.74;6;0;0;EUR;L
0000002146;0001;2020-04-16 09:07:10.000;ITM0000014;14.31;9;0;0;EUR;L
0000002147;0001;2020-04-16 09:17:10.000;ITM0000017;32.13;7;0;0;EUR;KG
0000002147;0002;2020-04-16 09:17:10.000;ITM0000007;14.45;5;0;0;EUR;PKG
0000002148;0001;2020-04-16 09:27:10.000;ITM0000013;10.32;8;0;0;EUR;L
0000002149;0001;2020-04-16 09:37:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000002150;0001;2020-04-16 09:47:10.000;ITM0000013;11.61;9;0;0;EUR;L
0000002150;0002;2020-04-16 09:47:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000002151;0001;2020-04-16 09:57:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000002151;0002;2020-04-16 09:57:10.000;ITM0000016;10.77;3;0;0;EUR;KG
0000002152;0001;2020-04-16 10:07:10.000;ITM0000012;1.08;2;0;0;EUR;L
0000002152;0002;2020-04-16 10:07:10.000;ITM0000003;5.96;4;0;0;EUR;KG
0000002153;0001;2020-04-16 10:17:10.000;ITM0000013;7.74;6;0;0;EUR;L
0000002153;0002;2020-04-16 10:17:10.000;ITM0000014;1.59;1;0;0;EUR;L
0000002154;0001;2020-04-16 10:27:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000002154;0002;2020-04-16 10:27:10.000;ITM0000001;14.95;5;0;0;EUR;KG
0000002155;0001;2020-04-16 10:37:10.000;ITM0000005;14.45;5;0;0;EUR;KG
0000002156;0001;2020-04-16 10:47:10.000;ITM0000012;0.54;1;0;0;EUR;L
0000002156;0002;2020-04-16 10:47:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000002157;0001;2020-04-16 10:57:10.000;ITM0000012;3.24;6;0;0;EUR;L
0000002157;0002;2020-04-16 10:57:10.000;ITM0000015;20.61;9;0;0;EUR;L
0000002158;0001;2020-04-16 11:07:10.000;ITM0000017;22.95;5;0;0;EUR;KG
0000002159;0001;2020-04-16 11:17:10.000;ITM0000018;24.98;2;0;0;EUR;KG
0000002160;0001;2020-04-16 11:27:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000002161;0001;2020-04-16 11:37:10.000;ITM0000016;17.95;5;0;0;EUR;KG
0000002162;0001;2020-04-16 11:47:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000002163;0001;2020-04-16 11:57:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000002164;0001;2020-04-16 12:07:10.000;ITM0000013;9.03;7;0;0;EUR;L
0000002165;0001;2020-04-16 12:17:10.000;ITM0000001;11.96;4;0;0;EUR;KG
0000002165;0002;2020-04-16 12:17:10.000;ITM0000016;28.72;8;0;0;EUR;KG
0000002166;0001;2020-04-16 12:27:10.000;ITM0000016;10.77;3;0;0;EUR;KG
0000002167;0001;2020-04-16 12:37:10.000;ITM0000004;8.34;6;0;0;EUR;KG
0000002167;0002;2020-04-16 12:37:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000002168;0001;2020-04-16 12:47:10.000;ITM0000018;112.41;9;0;0;EUR;KG
0000002168;0002;2020-04-16 12:47:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000002169;0001;2020-04-16 12:57:10.000;ITM0000019;7.98;2;0;0;EUR;KG
0000002170;0001;2020-04-16 13:07:10.000;ITM0000007;26.01;9;0;0;EUR;PKG
0000002171;0001;2020-04-16 13:17:10.000;ITM0000013;10.32;8;0;0;EUR;L
0000002172;0001;2020-04-16 13:27:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000002172;0002;2020-04-16 13:27:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000002173;0001;2020-04-16 13:37:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000002173;0002;2020-04-16 13:37:10.000;ITM0000008;15.54;6;0;0;EUR;PKG
0000002174;0001;2020-04-16 13:47:10.000;ITM0000003;13.41;9;0;0;EUR;KG
0000002175;0001;2020-04-16 13:57:10.000;ITM0000006;3.56;4;0;0;EUR;PKG
0000002175;0002;2020-04-16 13:57:10.000;ITM0000020;31.56;4;0;0;EUR;KG
0000002176;0001;2020-04-16 14:07:10.000;ITM0000008;10.36;4;0;0;EUR;PKG
0000002176;0002;2020-04-16 14:07:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000002177;0001;2020-04-16 14:17:10.000;ITM0000004;6.95;5;0;0;EUR;KG
0000002178;0001;2020-04-16 14:27:10.000;ITM0000020;63.12;8;0;0;EUR;KG
0000002178;0002;2020-04-16 14:27:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000002179;0001;2020-04-16 14:37:10.000;ITM0000001;26.91;9;0;0;EUR;KG
0000002180;0001;2020-04-16 14:47:10.000;ITM0000018;12.49;1;0;0;EUR;KG
0000002180;0002;2020-04-16 14:47:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000002181;0001;2020-04-16 14:57:10.000;ITM0000017;41.31;9;0;0;EUR;KG
0000002181;0002;2020-04-16 14:57:10.000;ITM0000004;6.95;5;0;0;EUR;KG
0000002182;0001;2020-04-16 15:07:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000002183;0001;2020-04-16 15:17:10.000;ITM0000011;1.56;4;0;0;EUR;L
0000002183;0002;2020-04-16 15:17:10.000;ITM0000004;6.95;5;0;0;EUR;KG
0000002184;0001;2020-04-16 15:27:10.000;ITM0000008;12.95;5;0;0;EUR;PKG
0000002185;0001;2020-04-16 15:37:10.000;ITM0000004;11.12;8;0;0;EUR;KG
0000002186;0001;2020-04-16 15:47:10.000;ITM0000005;23.12;8;0;0;EUR;KG
0000002186;0002;2020-04-16 15:47:10.000;ITM0000008;20.72;8;0;0;EUR;PKG
0000002187;0001;2020-04-16 15:57:10.000;ITM0000011;2.34;6;0;0;EUR;L
0000002188;0001;2020-04-16 16:07:10.000;ITM0000007;8.67;3;0;0;EUR;PKG
0000002188;0002;2020-04-16 16:07:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000002189;0001;2020-04-16 16:17:10.000;ITM0000017;36.72;8;0;0;EUR;KG
0000002190;0001;2020-04-16 16:27:10.000;ITM0000011;2.73;7;0;0;EUR;L
0000002191;0001;2020-04-16 16:37:10.000;ITM0000008;23.31;9;0;0;EUR;PKG
0000002192;0001;2020-04-16 16:47:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000002192;0002;2020-04-16 16:47:10.000;ITM0000001;14.95;5;0;0;EUR;KG
0000002193;0001;2020-04-16 16:57:10.000;ITM0000001;14.95;5;0;0;EUR;KG
0000002194;0001;2020-04-16 17:07:10.000;ITM0000011;1.56;4;0;0;EUR;L
0000002195;0001;2020-04-16 17:17:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000002196;0001;2020-04-16 17:27:10.000;ITM0000017;22.95;5;0;0;EUR;KG
0000002197;0001;2020-04-16 17:37:10.000;ITM0000017;13.77;3;0;0;EUR;KG
0000002198;0001;2020-04-16 17:47:10.000;ITM0000003;1.49;1;0;0;EUR;KG
0000002199;0001;2020-04-16 17:57:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000002199;0002;2020-04-16 17:57:10.000;ITM0000012;4.86;9;0;0;EUR;L
0000002200;0001;2020-04-16 18:07:10.000;ITM0000005;8.67;3;0;0;EUR;KG
0000002201;0001;2020-04-16 18:17:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000002202;0001;2020-04-16 18:27:10.000;ITM0000013;10.32;8;0;0;EUR;L
0000002202;0002;2020-04-16 18:27:10.000;ITM0000007;14.45;5;0;0;EUR;PKG
0000002203;0001;2020-04-16 18:37:10.000;ITM0000005;23.12;8;0;0;EUR;KG
0000002203;0002;2020-04-16 18:37:10.000;ITM0000004;2.78;2;0;0;EUR;KG
0000002204;0001;2020-04-16 18:47:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000002205;0001;2020-04-16 18:57:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000002205;0002;2020-04-16 18:57:10.000;ITM0000007;26.01;9;0;0;EUR;PKG
0000002206;0001;2020-04-16 19:07:10.000;ITM0000008;2.59;1;0;0;EUR;PKG
0000002207;0001;2020-04-16 19:17:10.000;ITM0000016;25.13;7;0;0;EUR;KG
